citeulike_paper_id	author
576653	pennebaker, james w.
576758	preparatat, f. p.
576758	shamos, m. i.
576807	bemporad, a.
576807	morari, m.
576807	dua, v.
576807	pistikopoulos, e. n.
577491	broder, andrei
578311	pruitt, john
578311	adlin, tamara
579603	jung, sung y.
579603	hong, jeong-hee
579603	kim, taek-soo
579981	mason, oliver
579981	verwoerd, mark
580617	waples, robin s.
580617	gaggiotti, oscar
581179	kauffman, s. a.
582065	blum, christian
582131	hinton, geoffrey
582156	rosenfeld, ronald
582356	g\\"{u}rerk, \\"{o}zg\\"{u}r
582356	irlenbusch, bernd
582356	rockenbach, bettina
584206	dhyani, devanshu
584206	ng, wee k.
584206	bhowmick, sourav s.
584533	conway, john
584533	kochen, simon
584547	willig, katrin i.
584547	rizzoli, silvio o.
584547	westphal, volker
584547	jahn, reinhard
584547	hell, stefan w.
585952	jurie, frederic
585952	triggs, bill
587700	zeng, liangzhao
587700	benatallah, b.
587700	ngu, a. h. h.
587700	dumas, m.
587700	kalagnanam, j.
587700	chang, h.
590914	churchill, e. f.
590914	halverson, c. a.
593144	katz, slava m.
593175	miller, george a.
593175	beckwith, richard
593175	fellbaum, christiane
593175	gross, derek
593175	miller, katherine
594772	matzinger, polly
594821	hirschman, lynette
594821	yeh, alexander
594821	blaschke, christian
594821	valencia, alfonso
594822	yeh, alexander
594822	morgan, alexander
594822	colosimo, marc
594822	hirschman, lynette
595408	mathieu
595633	ispolatov, i.
595633	krapivsky, p. l.
595633	yuryev, a.
598208	heylighen, francis
598208	cilliers, paul
598208	gershenson, carlos
598868	davatzikos, c.
598868	ruparel, k.
598868	fan, y.
598868	shen, d. g.
598868	acharyya, m.
598868	loughead, j. w.
598868	gur, r. c.
598868	langleben, d. d.
599904	lipman, d. j.
599904	pearson, w. r.
600388	nguyen, dat h.
600388	d'haeseleer, patrik
600541	salton, gerard
600541	buckley, chris
603893	lande, r.
603893	arnold, s. j.
604304	mcguinness, deborah l.
608465	benford, steve
608465	crabtree, andy
608465	reeves, stuart
608465	sheridan, jennifer
608465	dix, alan
608465	flintham, martin
608465	drozd, adam
608690	misura, k. m.
608690	chivian, d.
608690	rohl, c. a.
608690	kim, d. e.
608690	baker, d.
608904	murphy, gail c.
608904	notkin, david
608904	sullivan, kevin j.
612089	ein-dor, liat
612089	zuk, or
612089	domany, eytan
612596	mattick, john s.
612596	makunin, igor v.
613092	hegselmann, rainer
613092	krause, ulrich
613130	czarnecki, k.
613130	helsen, s.
613130	eisenecker, u.
619738	schapire, r.
619738	singer, y.
619753	hasegawa, m.
619753	kishino, h.
619753	yano, t.
622020	hofstadter, douglas r.
624835	bentley, p.
624835	kumar, s.
624990	neil
625347	frith, martin c c.
625347	ponjavic, jasmina
625347	fredman, david
625347	kai, chikatoshi
625347	kawai, jun
625347	carninci, piero
625347	hayshizaki, yoshihide
625347	sandelin, albin
626055	david, olivier
626055	friston, karl j.
631023	sassen, saskia
634084	fodor, jerry a.
634084	pylyshyn, zenon w.
634897	nielsen, jakob
635513	chapin, f. s.
635513	zavaleta, erika s.
635513	eviner, valerie t.
635513	naylor, rosamond l.
635513	vitousek, peter m.
635513	reynolds, heather l.
635513	hooper, david u.
635513	lavorel, sandra
635513	sala, osvaldo e.
635513	hobbie, sarah e.
635513	mack, michelle c.
635513	diaz, sandra
643915	sutton, r. s.
643915	barto, a. g.
653744	longley, john
654294	card, s. k.
654294	mackinlay, j.
658235	posada, d.
658235	buckley, t. r.
658841	yin, henry h.
658841	knowlton, barbara j.
663686	ondrejka
663718	kelly, richard v.
663920	acemoglu, daron
663920	johnson, simon
663920	robinson, james a.
665925	bhattacharyya, roby p.
665925	rem\\'{e}nyi, attila
665925	yeh, brian j.
665925	lim, wendell a.
665989	jones, matt
665989	marsden, gary
666883	lee, e. a.
667832	perry, george h.
667832	tchinda, joelle
667832	mcgrath, sean d.
667832	zhang, junjun
667832	picker, simon r.
667832	c\\'{a}ceres, angela m.
667832	iafrate, a. john
667832	tyler-smith, chris
667832	scherer, stephen w.
667832	eichler, evan e.
667832	stone, anne c.
667832	lee, charles
668238	zhou, hongyi
668238	zhou, yaoqi
673554	nevill-manning, craig g.
673554	witten, ian h.
680937	sachidanandam, r.
680937	weissman, d.
680937	schmidt, s. c.
680937	kakol, j. m.
680937	stein, l. d.
680937	marth, g.
680937	sherry, s.
680937	mulkin, j. c.
680937	mortimore, b. j.
680937	wiley, d. l.
680937	hunt, s. e.
680937	cole, c. g.
680937	coggil, p. c.
680937	rice, c. m.
680937	ning, z.
680937	rogers, j.
680937	bentley, d. r.
680937	kwok, p. y.
680937	mardis, e. r.
680937	yeh, r. t.
680937	schultz, b.
680937	cook, l.
680937	davenport, r.
680937	dante, m.
680937	fulton, l.
680937	hillier, l.
680937	waterston, r. h.
680937	mcpherson, k. d.
680937	gilman, b.
680937	schaffner, s.
680937	{etten}, {van w. j.}
680937	reich, d.
680937	higgins, j.
680937	daly, m. j.
680937	blumenstiel, b.
680937	baldwin, j.
680937	thomann, stange n.
680937	zody, m. c.
680937	linton, l.
680937	lander, e. s.
680937	altshuler, d.
681467	spertus, ellen
681467	sahami, mehran
681467	buyukkokten, orkut
681886	haykin, s.
683079	mootha, vamsi k.
683079	lindgren, cecilia m.
683079	eriksson, karl-fredrik
683079	subramanian, aravind
683079	sihag, smita
683079	lehar, joseph
683079	puigserver, pere
683079	carlsson, emma
683079	ridderstrale, martin
683079	laurila, esa
683079	houstis, nicholas
683079	daly, mark j.
683079	patterson, nick
683079	mesirov, jill p.
683079	golub, todd r.
683079	tamayo, pablo
683079	spiegelman, bruce
683079	lander, eric s.
683079	hirschhorn, joel n.
683079	altshuler, david
683079	groop, leif c.
685683	burnham, judy f.
691332	dearden, andy
691332	finlay, janet
691971	ardissono, liliana
691971	console, luca
691971	torre, ilaria
694515	schmidt, kjeld
694702	mcnett, marvin
694702	voelker, geoffrey m.
695505	sun, jian
695505	yuan, lu
695505	jia, jiaya
695505	shum, heung y.
697330	richman, joshua s.
697330	moorman, j. randall
697912	crabtree, andy
697912	benford, steve
697912	greenhalgh, chris
697912	tennent, paul
697912	chalmers, matthew
697912	brown, barry
699834	ekman, diana
699834	light, sara
699834	bj\\"{o}rklund, asa k.
699834	elofsson, arne
707182	von hippel, e.
707725	arguello, jaime
707725	butler, brian s.
707725	joyce, elisabeth
707725	kraut, robert
707725	ling, kimberly s.
707725	ros\\&\\#233;, carolyn
707725	wang, xiaoqing
708641	thevenaz, p.
708641	unser, m.
712068	bruns, axel
713345	guillaume, j.
714224	kennerley, steven w.
714224	walton, mark e.
714224	behrens, timothy e. j.
714224	buckley, mark j.
714224	rushworth, matthew f. s.
732865	koshman, s.
732884	gatignon, h.
732884	tushman, m. l.
732884	smith, w.
732884	anderson, p.
735298	binder, k.
735744	dolinsky, todd j.
735744	nielsen, jens e.
735744	mccammon, j. andrew
735744	baker, nathan a.
737763	lee, yoontae
737763	kim, minju
737763	han, jinju
737763	yeom, kyu-hyun h.
737763	lee, sanghyuk
737763	baek, sung hee h.
737763	kim, v. narry
739398	vagin, vasily v v.
739398	sigova, alla
739398	li, chengjian
739398	seitz, herv\\'{e}
739398	gvozdev, vladimir
739398	zamore, phillip d d.
739792	maekawa, t.
739792	hara, t.
739792	nishio, s.
745563	greicius, m. d.
745563	krasnow, b.
745563	reiss, a. l.
745563	menon, v.
748961	herrg\\r{a}rd, markus j.
748961	fong, stephen s.
748961	palsson, bernhard
750011	force, a.
750011	lynch, m.
750011	pickett, f. b.
750011	amores, a.
750011	yan, y. l.
750011	postlethwait, j.
753025	renda, m. e.
753025	straccia, u.
753171	lapelle, nancy r.
753171	luckmann, roger
753171	simpson, e. hatheway
753171	martin, elaine r.
754255	wienholds, erno
754255	kloosterman, wigard p.
754255	miska, eric
754255	alvarez-saavedra, ezequiel
754255	berezikov, eugene
754255	de bruijn, ewart
754255	horvitz, h. robert
754255	kauppinen, sakari
754255	plasterk, ronald h. a.
754945	cameron, adrian c.
756195	huang, zan
756195	li, xin
756195	chen, hsinchun
759594	irani, michal
761824	anderson, chris
765744	sanges, remo
765744	kalmar, eva
765744	claudiani, pamela
765744	d'amato, maria
765744	muller, ferenc
765744	stupka, elia
768502	{hedges}, {blair s.}
768502	kumar, s.
768516	ye, w.
768516	heidemann, j.
768516	estrin, d.
768767	scheet, paul
768767	stephens, matthew
769669	badolato, antonio
769669	hennessy, kevin
769669	atat\\"{u}re, mete
769669	dreiser, jan
769669	hu, evelyn
769669	petroff, pierre m.
769669	imamo\\u{g}lu, atac
772702	miller, melissa b.
772702	bassler, bonnie l.
774482	morris, genela
774482	nevet, alon
774482	arkadir, david
774482	vaadia, eilon
774482	bergman, hagai
776652	sinha, saurabh
778023	hinton, g. e.
778023	salakhutdinov, r. r.
781534	gupta, anil k.
781534	govindarajan, vijay
781872	schlosshauer, maximilian
781890	stanley, h. eugene
787025	bryman, alan
789655	chen, david
789655	muller, hans m.
789655	sternberg, paul
791438	sogin, mitchell l.
791438	morrison, hilary g.
791438	huber, julie a.
791438	welch, david m.
791438	huse, susan m.
791438	neal, phillip r.
791438	arrieta, jesus m.
791438	herndl, gerhard j.
796286	al-lazikani, b.
796286	jung, j.
796286	xiang, z.
796286	honig, b.
797020	leonhardt, ulf
797379	teshima, kosuke m.
797379	coop, graham
797379	przeworski, molly
800904	seitz, steven m.
800904	curless, brian
800904	diebel, james
800904	scharstein, daniel
800904	szeliski, richard
801335	wagsta, kiri
801335	cardie, claire
801335	rogers, seth
801335	schroedl, stefan
801860	mello, craig c.
801860	conte, darryl
802360	ruth, p.
802360	rhee, junghwan
802360	xu, dongyan
802360	kennell, r.
802360	goasguen, s.
804369	mack, alexandra
804369	mehta, dina
808558	cooper, max d.
808558	alder, matthew n.
808574	alon, noga
812862	megraw, molly
812862	baev, vesselin
812862	rusinov, ventsislav
812862	jensen, shane t.
812862	kalantidis, kriton
812862	hatzigeorgiou, artemis g.
814224	jain, a. k.
814224	mao, j. c.
814224	mohiuddin, k. m.
816093	m\\"{a}kel\\"{a}, t.
816093	clarysse, p.
816093	sipil\\"{a}, o.
816093	pauna, n.
816093	pham, q. c.
816093	katila, t.
816093	magnin, i. e.
816513	forte, a.
816513	bruckman, a.
816965	rajewsky, nikolaus
816965	vergassola, massimo
816965	gaul, ulrike
816965	siggia, eric d.
820132	agrawal, rakesh
820132	rajagopalan, sridhar
820132	srikant, ramakrishnan
820132	xu, yirong
820297	fawcett, tom
820473	ding, mingzhou
820473	chen, yonghong
820473	bressler, steven l.
820512	akutsu, t.
820512	miyano, s.
820512	kuhara, s.
820838	mcguire, a. m.
820838	hughes, j. d.
820838	church, g. m.
821236	koyut\\"{u}rk, mehmet
821236	kim, yohan
821236	topkara, umut
821236	subramaniam, shankar
821236	szpankowski, wojciech
821236	grama, ananth
821916	bilu, yonatan
821916	shlomi, tomer
821916	barkai, naama
821916	ruppin, eytan
822067	conway, john h.
822218	desantis, t. z.
822218	hugenholtz, p.
822218	keller, k.
822218	brodie, e. l.
822218	larsen, n.
822218	piceno, y. m.
822218	phan, r.
822218	andersen, g. l.
828031	dowell, robin
828031	eddy, sean
832827	karypis, george
834982	chowdhury
834982	gobinda
834982	poulter
834982	alan
834982	mcmenemy
834982	david
837815	jones, j.
837815	palmer, l.
841692	debevec, paul e.
841692	malik, jitendra
841946	trappe, v.
841946	prasad, v.
841946	cipelletti, luca
841946	segre, p. n.
841946	weitz, d. a.
848440	levin, simon a.
848639	bock, christoph
848639	paulsen, martina
848639	tierling, sascha
848639	mikeska, thomas
848639	lengauer, thomas
848639	walter, j\\"{o}rn
850491	glenberg, a.
850491	robertson, d.
867069	hearst, marti
867069	elliott, ame
867069	english, jennifer
867069	sinha, rashmi
867069	swearingen, kirsten
867069	yee, ka-ping
867481	rocha, eduardo p. c.
867481	smith, john m.
867481	hurst, laurence d.
867481	holden, matthew t. g.
867481	cooper, jessica e.
867481	smith, noel h.
867481	feil, edward j.
874803	rizzolatti
875656	de roure, david
875656	jennings, nicholas r.
875656	shadbolt, nigel r.
876030	shapiro, michael d.
876030	marks, melissa e.
876030	peichel, catherine l.
876030	blackman, benjamin k.
876030	nereng, kirsten s.
876030	jonsson, bjarni
876030	schluter, dolph
876030	kingsley, david m.
876469	bailey, timothy l.
876469	williams, nadya
876469	misleh, chris
876469	li, wilfred w.
876610	liu, x.
876610	liu, j. s.
876610	brutlag, d. l.
876801	plagnol, vincent
876801	wall, jeffrey d.
878218	healey, c. g.
878218	enns, j. t.
886600	levy, emmanuel d.
886600	pereira-leal, jose b.
886600	chothia, cyrus
886600	teichmann, sarah a.
888790	shipley, bill
888790	vile, denis
888790	garnier, \\'{e}ric
891480	jeh, glen
891480	widom, jennifer
892193	grant, barry j j.
892193	rodrigues, ana p c p.
892193	elsawy, karim m m.
892193	mccammon, j andrew a.
892193	caves, leo s d s.
907397	ananiadou, sophia
907397	kell, douglas b.
907397	tsujii, jun-ichi
909969	biel
910675	elnitski, laura
910675	jin, victor x.
910675	farnham, peggy j.
910675	jones, steven j. m.
913189	ma, wei j.
913189	beck, jeffrey m.
913189	latham, peter e.
913189	pouget, alexandre
913652	dawkins, richard
913782	huang, niu
913782	shoichet, brian k.
913782	irwin, john j.
916031	kirby, s.
916031	hurford, j.
916577	bousquet, f.
916577	le page, c.
921343	berezikov, eugene
921343	thuemmler, fritz
921343	van laake, linda w.
921343	kondova, ivanela
921343	bontrop, ronald
921343	cuppen, edwin
921343	plasterk, ronald h. a.
921768	gigan, s.
921768	bohm, h. r.
921768	paternostro, m.
921768	blaser, f.
921768	langer, g.
921768	hertzberg, j. b.
921768	schwab, k. c.
921768	bauerle, d.
921768	aspelmeyer, m.
921768	zeilinger, a.
922550	stanke, m.
922550	waack, s.
922563	besemer, j.
922563	lomsadze, a.
922563	borodovsky, m.
922585	majoros, w. h.
922585	pertea, m.
922585	salzberg, s. l.
922588	meyer, i. m.
922588	durbin, r.
925514	reid, jane
930113	brill, e.
930125	brown, p.
930125	cocke, j.
930125	{pietra}, {della s.}
930125	{pietra}, {della v.}
930125	jelinek, f.
930125	mercer, r. l.
930125	roossin, p. s.
930236	cohen, w.
931189	osborne, m.
931732	sleator, d.
931732	temperley, d.
933268	picard, r. w.
933268	vyzas, e.
933268	healey, j.
933410	efimova, l.
933410	de moor, a.
934384	berger, michael f.
934384	philippakis, anthony a.
934384	qureshi, aaron m.
934384	he, fangxue s.
934384	estep, preston w.
934384	bulyk, martha l.
942734	ramesh, balasubramaniam
942734	tiwana, amrit
943475	grill-spector, kalanit
943475	malach, rafael
943570	hartman, john l.
943570	garvik, barbara
943570	hartwell, lee
944934	friston, karl
944934	kilner, james
944934	harrison, lee
948687	tomasi, c.
948687	manduchi, r.
948882	carbonetto, peter
948882	de freitas, nando
948882	barnard, kobus
948905	russell, b. c.
948905	efros, a. a.
948905	sivic, j.
948905	freeman, w. t.
948905	zisserman, a.
948907	shotton, jamie
948907	winn, john
948907	rother, carsten
948907	criminisi, antonio
948910	torralba, antonio
950849	fischl, bruce
950849	sereno, martin i.
950849	dale, anders m.
952015	van rullen, r.
952015	thorpe, s. j.
952543	colding, johan
952543	folke, carl
954839	lange, christoph
955090	sengers, phoebe
955090	boehner, kirsten
955090	david, shay
955090	kaye, joseph '.
955467	crawford, vincent p.
955467	sobel, joel
957758	ahlers, caroline
957758	fiszman, marcelo
957758	demner-fushman, dina
957758	lang, francois-michel
957758	rindflesch, thomas
963455	sch{\\"a}fer, juliane
963455	strimmer, korbinian
964843	mikolajczyk, k.
964843	leibe, b.
964843	schiele, b.
965068	mutch, j.
965068	lowe, d. g.
970694	akira, shizuo
970694	uematsu, satoshi
970694	takeuchi, osamu
975240	chapin, f. s.
975240	woodwell, g. m.
975240	randerson, j. t.
975240	rastetter, e. b.
975240	lovett, g. m.
975240	baldocchi, d. d.
975240	clark, d. a.
975240	harmon, m. e.
975240	schimel, d. s.
975240	valentini, r.
975240	wirth, c.
975240	aber, j. d.
975240	cole, j. j.
975240	goulden, m. l.
975240	harden, j. w.
975240	heimann, m.
975240	howarth, r. w.
975240	matson, p. a.
975240	mcguire, a. d.
975240	melillo, j. m.
975240	mooney, h. a.
975240	neff, j. c.
975240	houghton, r. a.
975240	pace, m. l.
975240	ryan, m. g.
975240	running, s. w.
975240	sala, o. e.
975240	schlesinger, w. h.
975240	schulze, e. d.
988558	kleinberg, jon
990151	pasupathy, a.
990151	connor, c. e.
997130	kiebel, stefan j.
997130	kloppel, stefan
997130	weiskopf, nikolaus
997130	friston, karl j.
997264	dekker, job
997264	rippe, karsten
997264	dekker, martijn
997264	kleckner, nancy
997319	yuan, joshua s.
997319	reed, ann
997319	chen, feng
997319	stewart, c. neal
997773	hermsen, rutger
997773	tans, sander
997773	ten wolde, pieter r.
1007150	dorogovtsev, s. n.
1007150	goltsev, a. v.
1007150	mendes, j. f. f.
1008038	lescoute, a.
1008038	westhof, e.
1009267	hutchins, edwin l.
1009267	hollan, james d.
1009267	norman, donald a.
1014999	rajan, kaushik s.
1018763	meho, lokman i.
1018763	yang, kiduk
1018856	zlati\\'{c}, v.
1018856	bo\\v{z}i\\v{c}evi\\'{c}, m.
1018856	\\v{s}tefan\\v{c}i\\'{c}, h.
1018856	domazet, m.
1019645	koppel, moshe
1019645	argamon, shlomo
1019645	shimoni, anat r.
1021904	albert, r\\'{e}ka
1021904	othmer, hans g.
1024536	bao, lei
1024536	zhou, mi
1024536	wu, ligang
1024536	lu, lu
1024536	goldowitz, dan
1024536	williams, robert w w.
1024536	cui, yan
1026394	lee, sang h.
1026394	kim, pan j.
1026394	jeong, hawoong
1030375	lu, peng
1030375	vogel, christine
1030375	wang, rong
1030375	yao, xin
1030375	marcotte, edward m.
1031386	he, lin
1031386	hannon, gregory j.
1031537	efron, bradley
1031537	tibshirani, robert
1031537	storey, john d.
1031537	tusher, virginia
1031598	von ahn, l.
1032933	faith, jeremiah j.
1032933	hayete, boris
1032933	thaden, joshua t.
1032933	mogno, ilaria
1032933	wierzbowski, jamey
1032933	cottarel, guillaume
1032933	kasif, simon
1032933	collins, james j.
1032933	gardner, timothy s.
1036116	kerrien, s.
1036116	alam-faruque, y.
1036116	aranda, b.
1036116	bancarz, i.
1036116	bridge, a.
1036116	derow, c.
1036116	dimmer, e.
1036116	feuermann, m.
1036116	friedrichsen, a.
1036116	huntley, r.
1036116	kohler, c.
1036116	khadake, j.
1036116	leroy, c.
1036116	liban, a.
1036116	lieftink, c.
1036116	montecchi-palazzi, l.
1036116	orchard, s.
1036116	risse, j.
1036116	robbe, k.
1036116	roechert, b.
1036116	thorneycroft, d.
1036116	zhang, y.
1036116	apweiler, r.
1036116	hermjakob, h.
1036807	guimera, roger
1036807	sales-pardo, marta
1036807	amaral, luis a. n.
1037601	dellschaft, klaas
1037601	staab, steffen
1041298	karlson, amy k.
1041298	robertson, george g.
1041298	robbins, daniel c.
1041298	czerwinski, mary p.
1041298	smith, greg r.
1044715	carvalho, benilton
1044715	bengtsson, henrik
1044715	speed, terence p.
1044715	irizarry, rafael a.
1049337	scholze, marko
1049337	knorr, wolfgang
1049337	arnell, nigel w.
1049337	prentice, i. colin
1050114	hooper, sean d.
1050114	boue, stephanie
1050114	krause, roland
1050114	jensen, lars j.
1050114	mason, christopher e.
1050114	ghanim, murad
1050114	white, kevin p.
1050114	furlong, eileen e. m.
1050114	bork, peer
1051429	wallace, douglas c.
1056288	rivals, isabelle
1056288	personnaz, l\\'{e}on
1056288	taing, lieng
1056288	potier, marie-claude
1059893	oren, e.
1059893	delbru, r.
1059893	decker, s.
1060049	martianov, igor
1060049	ramadass, aroul
1060049	serra barros, ana
1060049	chow, natalie
1060049	akoulitchev, alexandre
1062025	down, thomas a.
1062025	bergman, casey m.
1062025	su, jing
1062025	hubbard, tim j. p.
1067406	bao, zhirong
1067406	murray, john i.
1067406	boyle, thomas
1067406	ooi, siew loon l.
1067406	sandel, matthew j.
1067406	waterston, robert h.
1068847	gelman, andrew
1068847	hill, jennifer
1069345	m\\'{a}rquez, luis m.
1069345	redman, regina s.
1069345	rodriguez, russell j.
1069345	roossinck, marilyn j.
1069750	ameshi
1082136	case, donald o.
1086538	fair, damien a.
1086538	schlaggar, bradley l.
1086538	cohen, alexander l.
1086538	miezin, francis m.
1086538	dosenbach, nico u.
1086538	wenger, kristin k.
1086538	fox, michael d.
1086538	snyder, abraham z.
1086538	raichle, marcus e.
1086538	petersen, steven e.
1088311	calhoun, v.
1088311	adali, t.
1088311	pekar, j.
1088398	collins, sean r.
1088398	kemmeren, patrick
1088398	zhao, xue-chu
1088398	greenblatt, jack f.
1088398	spencer, forrest
1088398	holstege, frank c. p.
1088398	weissman, jonathan s.
1088398	krogan, nevan j.
1090474	herz, andreas v.
1090474	gollisch, tim
1090474	machens, christian k.
1090474	jaeger, dieter
1091142	nonaka, i.
1091142	konno, n.
1094357	gibson, david
1096254	sandberg, rickard
1096254	larsson, ola
1097083	pyysalo, sampo
1097083	ginter, filip
1097083	heimonen, juho
1097083	bjorne, jari
1097083	boberg, jorma
1097083	jarvinen, jouni
1097083	salakoski, tapio
1103162	xia, kai
1103162	xue, huiling
1103162	dong, dong
1103162	zhu, shanshan
1103162	wang, jiamu
1103162	zhang, qingpeng
1103162	hou, lei
1103162	chen, hua
1103162	tao, ran
1103162	huang, zheng
1103162	fu, zheng
1103162	chen, ye-guang
1103162	han, jing-dong j.
1105908	henrich, joseph
1105908	boyd, robert
1106067	banko, michele
1106067	cafarella, michael j.
1106067	soderland, stephen
1106067	broadhead, matthew
1106067	etzioni, oren
1106569	skillicorn, david b.
1106569	talia, domenico
1107595	dudley, john m.
1107595	genty, go\\"{e}ry
1107595	coen, st\\'{e}phane
1109408	speretta, m.
1109408	gauch, s.
1110638	wray, gregory a.
1111375	goeman, jelle j.
1111375	b\\"{u}hlmann, peter
1116783	ahern, shane
1116783	eckles, dean
1116783	good, nathan
1116783	king, simon
1116783	naaman, mor
1116783	nair, rahul
1116982	otsu, n.
1117170	levy, eliezer
1117170	silberschatz, abraham
1118438	kremer, michael
1121438	eagle, nathan
1121438	pentland, alex
1122346	kubota, rie
1122346	zhang, tong
1123052	ishikawa, takashi
1123052	klaisubun, piyanuch
1123052	honma, masahiro
1123052	qian, zhengyu
1125833	joint, nicholas
1126745	barton, jane
1126745	currier, sarah
1126745	hey, jessie m. n.
1126765	sommer, daniel
1126765	delcher, arthur
1126765	salzberg, steven
1126765	pop, mihai
1130486	saunders, matthew a.
1130486	liang, han
1130486	li, wen-hsiung
1137074	kok, pieter
1137074	nemoto, kae
1137074	ralph, t. c.
1137074	dowling, jonathan p.
1137074	milburn, g. j.
1142586	tsoumakas, grigorios
1142586	katakis, ioannis
1144984	kelly, k. lance
1144984	coronado, eduardo
1144984	zhao, lin l.
1144984	schatz, george c.
1145123	pop, mihai
1145123	phillippy, adam
1145123	delcher, arthur l.
1145123	salzberg, steven l.
1145683	huang, elaine m.
1145683	mynatt, elizabeth d.
1146027	ha, t.
1146124	pierce, david
1146124	kuipers, benjamin
1146927	lage, kasper
1146927	karlberg, e. olof
1146927	st{\\o}rling, zenia m.
1146927	olason, p\\'{a}ll i.
1146927	pedersen, anders g.
1146927	rigina, olga
1146927	hinsby, anders m.
1146927	t\\"{u}mer, zeynep
1146927	pociot, flemming
1146927	tommerup, niels
1146927	moreau, yves
1146927	brunak, s{\\o}ren
1152368	warlick, stefanie e.
1152368	vaughan, k. t. l.
1153312	kim, hyoung r.
1153312	chan, philip k.
1155153	saltzer, j. h.
1155153	schroeder, m. d.
1155801	o'hern, corey s.
1155801	langner, stephen a.
1155801	liu, andrea j.
1155801	nagel, sidney r.
1158212	tang, hua
1158212	coram, marc
1158212	wang, pei
1158212	zhu, xiaofeng
1158212	risch, neil
1158241	frantzi, katerina
1158241	ananiadou, sophia
1158241	mima, hideki
1158393	cootes, t. f.
1158393	taylor, c. j.
1158393	cooper, d. h.
1158393	graham, j.
1159111	jones, peter a.
1159111	baylin, stephen b.
1159921	himmelspach, jan
1159921	uhrmacher, adelinde m.
1159939	le nov{\\`e}re, n.
1159939	shimizu, t. s.
1161647	zeitlinger, j.
1161647	zinzen, r. p.
1161647	stark, a.
1161647	kellis, m.
1161647	zhang, h.
1161647	young, r. a.
1161647	levine, m.
1165718	page, scott e.
1167552	chachulski, szymon
1167552	jennings, michael
1167552	katti, sachin
1167552	katabi, dina
1169116	vastrik, imre
1169116	d'eustachio, peter
1169116	schmidt, esther
1169116	tope, geeta j.
1169116	gopinath, gopal
1169116	croft, david
1169116	de bono, bernard
1169116	gillespie, marc
1169116	jassal, bijay
1169116	lewis, suzanna
1169116	matthews, lisa
1169116	wu, guanming
1169116	birney, ewan
1169116	stein, lincoln
1169701	krizhanovsky, a.
1169733	morgenstern, b.
1169733	dress, a.
1169733	werner, t.
1176143	fusi, stefano
1176143	abbott, l. f.
1181456	hamra, anwar a.
1181456	barakat, chadi
1181456	turletti, thierry
1181833	han, jung-hoon h.
1181833	batey, sarah
1181833	nickson, adrian a.
1181833	teichmann, sarah a.
1181833	clarke, jane
1181873	barrangou, r.
1181873	fremaux, c.
1181873	deveau, h.
1181873	richards, m.
1181873	boyaval, p.
1181873	moineau, s.
1181873	romero, d. a.
1181873	horvath, p.
1188027	suel, gurol m.
1188027	kulkarni, rajan p.
1188027	dworkin, jonathan
1188027	garcia-ojalvo, jordi
1188027	elowitz, michael b.
1193410	hofmann, thomas
1198575	vicens, quentin
1198575	bourne, philip e.
1201474	siemer, matthias
1201474	reisenzein, rainer
1201711	romero, c.
1201711	ventura, s.
1204337	gwizdka, jacek
1204515	kyle, a. s.
1205857	barnes, kassandra
1205857	marateo, raymond c.
1205857	ferris, pixy s.
1205895	teeling, hanno
1205895	meyerdierks, anke
1205895	bauer, margarete
1205895	amann, rudolf
1205895	gl\\"{o}ckner, frank o.
1208448	zhang, feng
1208448	wang, li-ping p.
1208448	brauner, martin
1208448	liewald, jana f.
1208448	kay, kenneth
1208448	watzke, natalie
1208448	wood, phillip g.
1208448	bamberg, ernst
1208448	nagel, georg
1208448	gottschalk, alexander
1208448	deisseroth, karl
1217461	curran, sean p p.
1217461	ruvkun, gary
1219929	reddy, timothy e.
1219929	delisi, charles p.
1219929	shakhnovich, boris
1222463	zigoris, philip
1222463	zhang, yi
1223530	{rhesus macaque genome sequencing
1223530	analysis consortium}
1223530	gibbs, richard a.
1223530	rogers, jeffrey
1223530	katze, michael g.
1223530	bumgarner, roger
1223530	weinstock, george m.
1223530	mardis, elaine r.
1223530	remington, karin a.
1223530	strausberg, robert l.
1223530	venter, j. craig
1223530	wilson, richard k.
1223530	batzer, mark a.
1223530	bustamante, carlos d.
1223530	eichler, evan e.
1223530	hahn, matthew w.
1223530	hardison, ross c.
1223530	makova, kateryna d.
1223530	miller, webb
1223530	milosavljevic, aleksandar
1223530	palermo, robert e.
1223530	siepel, adam
1223530	sikela, james m.
1223530	attaway, tony
1223530	bell, stephanie
1223530	bernard, kelly e.
1223530	buhay, christian j.
1223530	chandrabose, mimi n.
1223530	dao, marvin
1223530	davis, clay
1223530	delehaunty, kimberly d.
1223530	ding, yan
1223530	dinh, huyen h.
1223530	dugan-rocha, shannon
1223530	fulton, lucinda a.
1223530	gabisi, ramatu ayiesha a.
1223530	garner, toni t.
1223530	godfrey, jennifer
1223530	hawes, alicia c.
1223530	hernandez, judith
1223530	hines, sandra
1223530	holder, michael
1223530	hume, jennifer
1223530	jhangiani, shalini n.
1223530	joshi, vandita
1223530	khan, ziad mohid m.
1223530	kirkness, ewen f.
1223530	cree, andrew
1223530	fowler, r. gerald
1223530	lee, sandra
1223530	lewis, lora r.
1223530	li, zhangwan
1223530	liu, yih-shin s.
1223530	moore, stephanie m.
1223530	muzny, donna
1223530	nazareth, lynne v.
